Order Date,Table Name,Sales,,,,,,,,,,
12-09-2006,Orders1,13676,,,,,,,,,,
13-09-2006,Orders2,3111,,,,,,,,,,
14-09-2006,Orders1,10431,,,,,,,,,,
15-09-2006,Orders1,14436,,,,,,,,,,
16-09-2006,Orders1,3135,,,,,,,,,,
17-09-2006,Orders2,2202,,,,,,,,,,
18-09-2006,Orders2,7247,,,,,,,,,,
19-09-2006,Orders2,9473,,,,,,,,,,
20-09-2006,Orders2,4711,,,,,,,,,,
21-09-2006,Orders1,6907,,,,,,,,,,
22-09-2006,Orders3,7087,,,,,,,,,,
23-09-2006,Orders3,2198,,,,,,,,,,
24-09-2006,Orders3,13190,,,,,,,,,,
25-09-2006,Orders2,2728,,,,,,,,,,
26-09-2006,Orders1,14721,,,,,,,,,,
27-09-2006,Orders3,4608,,,,,,,,,,
28-09-2006,Orders2,12758,,,,,,,,,,
29-09-2006,Orders2,5647,,,,,,,,,,
30-09-2006,Orders,1361,,,,,,,,,,
01-10-2006,Orders2,14732,,,,,,,,,,
02-10-2006,Orders2,1464,,,,,,,,,,
03-10-2006,Orders2,13626,,,,,,,,,,
04-10-2006,Orders3,14074,,,,,,,,,,
05-10-2006,Orders,2046,,,,,,,,,,
06-10-2006,Orders1,12816,,,,,,,,,,
07-10-2006,Orders2,694,,,,,,,,,,
08-10-2006,Orders,6154,,,,,,,,,,
09-10-2006,Orders2,10240,,,,,,,,,,
10-10-2006,Orders,13789,,,,,,,,,,
11-10-2006,Orders,11031,,,,,,,,,,
12-10-2006,Orders,14119,,,,,,,,,,
13-10-2006,Orders,13892,,,,,,,,,,
14-10-2006,Orders3,6109,,,,,,,,,,
15-10-2006,Orders2,7414,,,,,,,,,,
16-10-2006,Orders2,11883,,,,,,,,,,
17-10-2006,Orders3,4175,,,,,,,,,,
18-10-2006,Orders2,1777,,,,,,,,,,
19-10-2006,Orders3,8837,,,,,,,,,,
20-10-2006,Orders2,7208,,,,,,,,,,
21-10-2006,Orders,2111,,,,,,,,,,
22-10-2006,Orders1,9605,,,,,,,,,,
23-10-2006,Orders3,3935,,,,,,,,,,
24-10-2006,Orders,8949,,,,,,,,,,
25-10-2006,Orders3,1655,,,,,,,,,,
26-10-2006,Orders1,5966,,,,,,,,,,
27-10-2006,Orders,6785,,,,,,,,,,
28-10-2006,Orders2,6766,,,,,,,,,,
29-10-2006,Orders1,14242,,,,,,,,,,
30-10-2006,Orders3,3554,,,,,,,,,,
31-10-2006,Orders2,14073,,,,,,,,,,
01-11-2006,Orders1,4757,,,,,,,,,,
02-11-2006,Orders2,13119,,,,,,,,,,
03-11-2006,Orders2,8236,,,,,,,,,,
04-11-2006,Orders,5612,,,,,,,,,,
05-11-2006,Orders2,7077,,,,,,,,,,
06-11-2006,Orders2,14035,,,,,,,,,,
07-11-2006,Orders1,3474,,,,,,,,,,
08-11-2006,Orders2,12792,,,,,,,,,,
09-11-2006,Orders1,2512,,,,,,,,,,
10-11-2006,Orders2,237,,,,,,,,,,
11-11-2006,Orders1,5180,,,,,,,,,,
12-11-2006,Orders2,12220,,,,,,,,,,
13-11-2006,Orders1,1799,,,,,,,,,,
14-11-2006,Orders2,12638,,,,,,,,,,
15-11-2006,Orders1,6527,,,,,,,,,,
16-11-2006,Orders1,1660,,,,,,,,,,
17-11-2006,Orders,10435,,,,,,,,,,
18-11-2006,Orders3,1214,,,,,,,,,,
19-11-2006,Orders2,14466,,,,,,,,,,
20-11-2006,Orders2,6331,,,,,,,,,,
21-11-2006,Orders1,2731,,,,,,,,,,
22-11-2006,Orders3,12163,,,,,,,,,,
23-11-2006,Orders2,11868,,,,,,,,,,
24-11-2006,Orders,10849,,,,,,,,,,
25-11-2006,Orders3,11998,,,,,,,,,,
26-11-2006,Orders,1602,,,,,,,,,,
27-11-2006,Orders2,12840,,,,,,,,,,
28-11-2006,Orders1,11729,,,,,,,,,,
29-11-2006,Orders2,3081,,,,,,,,,,
30-11-2006,Orders2,2018,,,,,,,,,,
01-12-2006,Orders1,867,,,,,,,,,,
02-12-2006,Orders,13971,,,,,,,,,,
03-12-2006,Orders1,6546,,,,,,,,,,
04-12-2006,Orders3,14696,,,,,,,,,,
05-12-2006,Orders,10990,,,,,,,,,,
06-12-2006,Orders1,14032,,,,,,,,,,
07-12-2006,Orders,858,,,,,,,,,,
08-12-2006,Orders1,1976,,,,,,,,,,
09-12-2006,Orders1,5703,,,,,,,,,,
10-12-2006,Orders2,9401,,,,,,,,,,
11-12-2006,Orders,8027,,,,,,,,,,
12-12-2006,Orders,7359,,,,,,,,,,
13-12-2006,Orders,7600,,,,,,,,,,
14-12-2006,Orders,12097,,,,,,,,,,
15-12-2006,Orders2,11012,,,,,,,,,,
16-12-2006,Orders3,9689,,,,,,,,,,
17-12-2006,Orders2,1916,,,,,,,,,,
18-12-2006,Orders3,12548,,,,,,,,,,
19-12-2006,Orders3,10750,,,,,,,,,,
20-12-2006,Orders2,11557,,,,,,,,,,
21-12-2006,Orders1,9248,,,,,,,,,,
22-12-2006,Orders2,11617,,,,,,,,,,
23-12-2006,Orders3,8246,,,,,,,,,,
24-12-2006,Orders2,6699,,,,,,,,,,
25-12-2006,Orders,7244,,,,,,,,,,
26-12-2006,Orders1,1265,,,,,,,,,,
27-12-2006,Orders3,5281,,,,,,,,,,
28-12-2006,Orders2,3446,,,,,,,,,,
29-12-2006,Orders,10295,,,,,,,,,,
30-12-2006,Orders,12424,,,,,,,,,,
31-12-2006,Orders,3391,,,,,,,,,,
01-01-2007,Orders,6071,,,,,,,,,,
02-01-2007,Orders,12778,,,,,,,,,,
03-01-2007,Orders1,6867,,,,,,,,,,
04-01-2007,Orders,4383,,,,,,,,,,
05-01-2007,Orders,9258,,,,,,,,,,
06-01-2007,Orders,10906,,,,,,,,,,
07-01-2007,Orders,9389,,,,,,,,,,
08-01-2007,Orders1,13657,,,,,,,,,,
09-01-2007,Orders2,4860,,,,,,,,,,
10-01-2007,Orders1,461,,,,,,,,,,
11-01-2007,Orders3,1526,,,,,,,,,,
12-01-2007,Orders3,12833,,,,,,,,,,
13-01-2007,Orders2,9156,,,,,,,,,,
14-01-2007,Orders1,7720,,,,,,,,,,
15-01-2007,Orders2,3003,,,,,,,,,,
16-01-2007,Orders2,14918,,,,,,,,,,
17-01-2007,Orders1,12560,,,,,,,,,,
18-01-2007,Orders3,14119,,,,,,,,,,
19-01-2007,Orders2,5293,,,,,,,,,,
20-01-2007,Orders1,9801,,,,,,,,,,
21-01-2007,Orders3,10307,,,,,,,,,,
22-01-2007,Orders2,8167,,,,,,,,,,
23-01-2007,Orders2,7617,,,,,,,,,,
24-01-2007,Orders3,1893,,,,,,,,,,
25-01-2007,Orders1,1000,,,,,,,,,,
26-01-2007,Orders2,994,,,,,,,,,,
27-01-2007,Orders2,12440,,,,,,,,,,
28-01-2007,Orders,10015,,,,,,,,,,
29-01-2007,Orders2,2600,,,,,,,,,,
30-01-2007,Orders2,10126,,,,,,,,,,
31-01-2007,Orders3,1737,,,,,,,,,,
01-02-2007,Orders3,12697,,,,,,,,,,
02-02-2007,Orders2,9801,,,,,,,,,,
03-02-2007,Orders,5609,,,,,,,,,,
04-02-2007,Orders1,5299,,,,,,,,,,
05-02-2007,Orders3,13171,,,,,,,,,,
06-02-2007,Orders,14172,,,,,,,,,,
07-02-2007,Orders1,2562,,,,,,,,,,
08-02-2007,Orders2,8690,,,,,,,,,,
09-02-2007,Orders,5308,,,,,,,,,,
10-02-2007,Orders3,3972,,,,,,,,,,
11-02-2007,Orders1,6918,,,,,,,,,,
12-02-2007,Orders2,4813,,,,,,,,,,
13-02-2007,Orders2,4354,,,,,,,,,,
14-02-2007,Orders,13421,,,,,,,,,,
15-02-2007,Orders3,2183,,,,,,,,,,
16-02-2007,Orders2,14908,,,,,,,,,,
17-02-2007,Orders2,8913,,,,,,,,,,
18-02-2007,Orders2,7607,,,,,,,,,,
19-02-2007,Orders3,7836,,,,,,,,,,
20-02-2007,Orders1,11182,,,,,,,,,,
21-02-2007,Orders1,8992,,,,,,,,,,
22-02-2007,Orders1,9864,,,,,,,,,,
23-02-2007,Orders2,14634,,,,,,,,,,
24-02-2007,Orders,11362,,,,,,,,,,
25-02-2007,Orders2,6710,,,,,,,,,,
26-02-2007,Orders2,3558,,,,,,,,,,
27-02-2007,Orders,13847,,,,,,,,,,
28-02-2007,Orders,1202,,,,,,,,,,
01-03-2007,Orders1,8211,,,,,,,,,,
02-03-2007,Orders3,10900,,,,,,,,,,
03-03-2007,Orders1,9736,,,,,,,,,,
04-03-2007,Orders3,3117,,,,,,,,,,
05-03-2007,Orders2,3319,,,,,,,,,,
06-03-2007,Orders1,9666,,,,,,,,,,
07-03-2007,Orders,5213,,,,,,,,,,
08-03-2007,Orders1,5819,,,,,,,,,,
09-03-2007,Orders2,3763,,,,,,,,,,
10-03-2007,Orders2,11194,,,,,,,,,,
11-03-2007,Orders1,11361,,,,,,,,,,
12-03-2007,Orders3,11821,,,,,,,,,,
13-03-2007,Orders,12302,,,,,,,,,,
14-03-2007,Orders,8408,,,,,,,,,,
15-03-2007,Orders3,4692,,,,,,,,,,
16-03-2007,Orders3,3986,,,,,,,,,,
17-03-2007,Orders,7588,,,,,,,,,,
18-03-2007,Orders,11909,,,,,,,,,,
19-03-2007,Orders,1772,,,,,,,,,,
20-03-2007,Orders,12621,,,,,,,,,,
21-03-2007,Orders3,14340,,,,,,,,,,
22-03-2007,Orders2,14540,,,,,,,,,,
23-03-2007,Orders,6792,,,,,,,,,,
24-03-2007,Orders3,10975,,,,,,,,,,
25-03-2007,Orders2,6433,,,,,,,,,,
26-03-2007,Orders1,9804,,,,,,,,,,
27-03-2007,Orders,12154,,,,,,,,,,
28-03-2007,Orders2,512,,,,,,,,,,
29-03-2007,Orders,12698,,,,,,,,,,
30-03-2007,Orders3,10620,,,,,,,,,,
31-03-2007,Orders,9430,,,,,,,,,,
01-04-2007,Orders,4406,,,,,,,,,,
02-04-2007,Orders2,9411,,,,,,,,,,
03-04-2007,Orders1,14533,,,,,,,,,,
04-04-2007,Orders1,10623,,,,,,,,,,
05-04-2007,Orders1,14740,,,,,,,,,,
06-04-2007,Orders1,14430,,,,,,,,,,
07-04-2007,Orders1,12010,,,,,,,,,,
08-04-2007,Orders,1641,,,,,,,,,,
09-04-2007,Orders3,4419,,,,,,,,,,
10-04-2007,Orders2,7782,,,,,,,,,,
11-04-2007,Orders,7583,,,,,,,,,,
12-04-2007,Orders,7790,,,,,,,,,,
13-04-2007,Orders,10028,,,,,,,,,,
14-04-2007,Orders2,11822,,,,,,,,,,
15-04-2007,Orders1,13671,,,,,,,,,,
16-04-2007,Orders3,11405,,,,,,,,,,
17-04-2007,Orders,12981,,,,,,,,,,
18-04-2007,Orders,11286,,,,,,,,,,
19-04-2007,Orders,1530,,,,,,,,,,
20-04-2007,Orders2,14492,,,,,,,,,,
21-04-2007,Orders3,7111,,,,,,,,,,
22-04-2007,Orders3,14414,,,,,,,,,,
23-04-2007,Orders1,9035,,,,,,,,,,
24-04-2007,Orders3,13589,,,,,,,,,,
25-04-2007,Orders,417,,,,,,,,,,
26-04-2007,Orders,1978,,,,,,,,,,
27-04-2007,Orders1,5945,,,,,,,,,,
28-04-2007,Orders3,13758,,,,,,,,,,
29-04-2007,Orders2,8897,,,,,,,,,,
30-04-2007,Orders1,13029,,,,,,,,,,
01-05-2007,Orders1,12094,,,,,,,,,,
02-05-2007,Orders3,751,,,,,,,,,,
03-05-2007,Orders,348,,,,,,,,,,
04-05-2007,Orders3,4223,,,,,,,,,,
05-05-2007,Orders3,4243,,,,,,,,,,
06-05-2007,Orders,5909,,,,,,,,,,
07-05-2007,Orders3,429,,,,,,,,,,
08-05-2007,Orders3,7329,,,,,,,,,,
09-05-2007,Orders,13210,,,,,,,,,,
10-05-2007,Orders1,9679,,,,,,,,,,
11-05-2007,Orders2,14721,,,,,,,,,,
12-05-2007,Orders,8419,,,,,,,,,,
13-05-2007,Orders2,3031,,,,,,,,,,
14-05-2007,Orders2,8714,,,,,,,,,,
15-05-2007,Orders3,88,,,,,,,,,,
16-05-2007,Orders,10841,,,,,,,,,,
17-05-2007,Orders2,2593,,,,,,,,,,
18-05-2007,Orders2,7643,,,,,,,,,,
19-05-2007,Orders1,12753,,,,,,,,,,
20-05-2007,Orders2,87,,,,,,,,,,
21-05-2007,Orders1,1284,,,,,,,,,,
22-05-2007,Orders1,5011,,,,,,,,,,
23-05-2007,Orders2,3978,,,,,,,,,,
24-05-2007,Orders1,9735,,,,,,,,,,
25-05-2007,Orders1,7786,,,,,,,,,,
26-05-2007,Orders,4479,,,,,,,,,,
27-05-2007,Orders1,14565,,,,,,,,,,
28-05-2007,Orders3,11374,,,,,,,,,,
29-05-2007,Orders,13571,,,,,,,,,,
30-05-2007,Orders2,5441,,,,,,,,,,
31-05-2007,Orders,1688,,,,,,,,,,
01-06-2007,Orders1,9822,,,,,,,,,,
02-06-2007,Orders2,6783,,,,,,,,,,
03-06-2007,Orders3,7723,,,,,,,,,,
04-06-2007,Orders3,12934,,,,,,,,,,
05-06-2007,Orders3,13820,,,,,,,,,,
06-06-2007,Orders2,5449,,,,,,,,,,
07-06-2007,Orders3,11372,,,,,,,,,,
08-06-2007,Orders,5545,,,,,,,,,,
09-06-2007,Orders3,12541,,,,,,,,,,
10-06-2007,Orders,13837,,,,,,,,,,
11-06-2007,Orders2,1320,,,,,,,,,,
12-06-2007,Orders3,14726,,,,,,,,,,
13-06-2007,Orders,2071,,,,,,,,,,
14-06-2007,Orders2,12914,,,,,,,,,,
15-06-2007,Orders3,13501,,,,,,,,,,
16-06-2007,Orders,350,,,,,,,,,,
17-06-2007,Orders1,10871,,,,,,,,,,
18-06-2007,Orders1,4473,,,,,,,,,,
19-06-2007,Orders3,8564,,,,,,,,,,
20-06-2007,Orders2,1356,,,,,,,,,,
21-06-2007,Orders,13553,,,,,,,,,,
22-06-2007,Orders1,13481,,,,,,,,,,
23-06-2007,Orders,5676,,,,,,,,,,
24-06-2007,Orders,9422,,,,,,,,,,
25-06-2007,Orders1,9172,,,,,,,,,,
26-06-2007,Orders1,3662,,,,,,,,,,
27-06-2007,Orders1,1796,,,,,,,,,,
28-06-2007,Orders3,12372,,,,,,,,,,
29-06-2007,Orders,3806,,,,,,,,,,
30-06-2007,Orders,142,,,,,,,,,,
01-07-2007,Orders3,12414,,,,,,,,,,
02-07-2007,Orders3,14984,,,,,,,,,,
03-07-2007,Orders3,2203,,,,,,,,,,
04-07-2007,Orders1,3971,,,,,,,,,,
05-07-2007,Orders3,12120,,,,,,,,,,
06-07-2007,Orders3,7278,,,,,,,,,,
07-07-2007,Orders3,3252,,,,,,,,,,
08-07-2007,Orders,5857,,,,,,,,,,
09-07-2007,Orders,985,,,,,,,,,,
10-07-2007,Orders3,5450,,,,,,,,,,
11-07-2007,Orders,2990,,,,,,,,,,
12-07-2007,Orders3,7439,,,,,,,,,,
13-07-2007,Orders,4805,,,,,,,,,,
14-07-2007,Orders2,1483,,,,,,,,,,
15-07-2007,Orders2,11852,,,,,,,,,,
16-07-2007,Orders2,4966,,,,,,,,,,
17-07-2007,Orders2,12423,,,,,,,,,,
18-07-2007,Orders3,2311,,,,,,,,,,
19-07-2007,Orders,10652,,,,,,,,,,
20-07-2007,Orders1,5272,,,,,,,,,,
21-07-2007,Orders,768,,,,,,,,,,
22-07-2007,Orders2,5688,,,,,,,,,,
23-07-2007,Orders1,2557,,,,,,,,,,
24-07-2007,Orders1,12989,,,,,,,,,,
25-07-2007,Orders3,5681,,,,,,,,,,
26-07-2007,Orders2,12898,,,,,,,,,,
27-07-2007,Orders1,7043,,,,,,,,,,
28-07-2007,Orders,13385,,,,,,,,,,
29-07-2007,Orders2,5115,,,,,,,,,,
30-07-2007,Orders1,12714,,,,,,,,,,
31-07-2007,Orders,3673,,,,,,,,,,
01-08-2007,Orders3,1364,,,,,,,,,,
02-08-2007,Orders2,5456,,,,,,,,,,
03-08-2007,Orders3,11486,,,,,,,,,,
04-08-2007,Orders1,8776,,,,,,,,,,
05-08-2007,Orders3,4643,,,,,,,,,,
06-08-2007,Orders,6956,,,,,,,,,,
07-08-2007,Orders2,705,,,,,,,,,,
08-08-2007,Orders1,5066,,,,,,,,,,
09-08-2007,Orders3,11884,,,,,,,,,,
10-08-2007,Orders3,226,,,,,,,,,,
11-08-2007,Orders2,1431,,,,,,,,,,
12-08-2007,Orders,1137,,,,,,,,,,
13-08-2007,Orders2,8919,,,,,,,,,,
14-08-2007,Orders2,11038,,,,,,,,,,
15-08-2007,Orders,6308,,,,,,,,,,
16-08-2007,Orders1,786,,,,,,,,,,
17-08-2007,Orders3,2791,,,,,,,,,,
18-08-2007,Orders3,3875,,,,,,,,,,
19-08-2007,Orders2,2324,,,,,,,,,,
20-08-2007,Orders2,1668,,,,,,,,,,
21-08-2007,Orders,1780,,,,,,,,,,
22-08-2007,Orders1,5399,,,,,,,,,,
23-08-2007,Orders1,10017,,,,,,,,,,
24-08-2007,Orders,7444,,,,,,,,,,
25-08-2007,Orders3,12771,,,,,,,,,,
26-08-2007,Orders1,13346,,,,,,,,,,
27-08-2007,Orders3,9558,,,,,,,,,,
28-08-2007,Orders3,7725,,,,,,,,,,
29-08-2007,Orders3,9528,,,,,,,,,,
30-08-2007,Orders2,2185,,,,,,,,,,
31-08-2007,Orders1,11867,,,,,,,,,,
01-09-2007,Orders3,12273,,,,,,,,,,
02-09-2007,Orders3,10871,,,,,,,,,,
03-09-2007,Orders2,4182,,,,,,,,,,
04-09-2007,Orders,1602,,,,,,,,,,
05-09-2007,Orders,5705,,,,,,,,,,
06-09-2007,Orders3,12314,,,,,,,,,,
07-09-2007,Orders3,5468,,,,,,,,,,
08-09-2007,Orders,11639,,,,,,,,,,
09-09-2007,Orders1,13963,,,,,,,,,,
10-09-2007,Orders,14888,,,,,,,,,,
11-09-2007,Orders1,9934,,,,,,,,,,
12-09-2007,Orders2,8206,,,,,,,,,,
13-09-2007,Orders,6541,,,,,,,,,,
14-09-2007,Orders3,1567,,,,,,,,,,
15-09-2007,Orders,10284,,,,,,,,,,
16-09-2007,Orders,2199,,,,,,,,,,
17-09-2007,Orders,7784,,,,,,,,,,
18-09-2007,Orders1,5224,,,,,,,,,,
19-09-2007,Orders1,3183,,,,,,,,,,
20-09-2007,Orders2,8322,,,,,,,,,,
21-09-2007,Orders1,3557,,,,,,,,,,
22-09-2007,Orders1,2938,,,,,,,,,,
23-09-2007,Orders,11373,,,,,,,,,,
24-09-2007,Orders,12265,,,,,,,,,,
25-09-2007,Orders2,5029,,,,,,,,,,
26-09-2007,Orders3,4887,,,,,,,,,,
27-09-2007,Orders,10134,,,,,,,,,,
28-09-2007,Orders2,5803,,,,,,,,,,
29-09-2007,Orders,7856,,,,,,,,,,
30-09-2007,Orders2,2672,,,,,,,,,,
01-10-2007,Orders3,3162,,,,,,,,,,
02-10-2007,Orders3,8774,,,,,,,,,,
03-10-2007,Orders1,6475,,,,,,,,,,
04-10-2007,Orders2,2433,,,,,,,,,,
05-10-2007,Orders1,456,,,,,,,,,,
06-10-2007,Orders2,2816,,,,,,,,,,
07-10-2007,Orders2,11548,,,,,,,,,,
08-10-2007,Orders3,3622,,,,,,,,,,
09-10-2007,Orders2,8199,,,,,,,,,,
10-10-2007,Orders1,3797,,,,,,,,,,
11-10-2007,Orders3,13938,,,,,,,,,,
12-10-2007,Orders,12300,,,,,,,,,,
13-10-2007,Orders2,10429,,,,,,,,,,
14-10-2007,Orders,11948,,,,,,,,,,
15-10-2007,Orders2,8030,,,,,,,,,,
16-10-2007,Orders1,6163,,,,,,,,,,
17-10-2007,Orders1,13878,,,,,,,,,,
18-10-2007,Orders3,578,,,,,,,,,,
19-10-2007,Orders1,3775,,,,,,,,,,
20-10-2007,Orders3,10089,,,,,,,,,,
21-10-2007,Orders1,5818,,,,,,,,,,
22-10-2007,Orders1,10214,,,,,,,,,,
23-10-2007,Orders3,9018,,,,,,,,,,
24-10-2007,Orders2,14439,,,,,,,,,,
25-10-2007,Orders1,3542,,,,,,,,,,
26-10-2007,Orders,6705,,,,,,,,,,
27-10-2007,Orders1,3070,,,,,,,,,,
28-10-2007,Orders3,13104,,,,,,,,,,
29-10-2007,Orders3,12963,,,,,,,,,,
30-10-2007,Orders2,9270,,,,,,,,,,
31-10-2007,Orders2,1512,,,,,,,,,,
01-11-2007,Orders3,1398,,,,,,,,,,
02-11-2007,Orders1,2885,,,,,,,,,,
03-11-2007,Orders,8478,,,,,,,,,,
04-11-2007,Orders2,8560,,,,,,,,,,
05-11-2007,Orders3,384,,,,,,,,,,
06-11-2007,Orders2,3080,,,,,,,,,,
07-11-2007,Orders3,10266,,,,,,,,,,
08-11-2007,Orders3,3324,,,,,,,,,,
09-11-2007,Orders3,9452,,,,,,,,,,
10-11-2007,Orders,13803,,,,,,,,,,
11-11-2007,Orders1,10123,,,,,,,,,,
12-11-2007,Orders,10225,,,,,,,,,,
13-11-2007,Orders3,12116,,,,,,,,,,
14-11-2007,Orders,5023,,,,,,,,,,
15-11-2007,Orders2,11736,,,,,,,,,,
16-11-2007,Orders2,3851,,,,,,,,,,
17-11-2007,Orders2,3514,,,,,,,,,,
18-11-2007,Orders2,1560,,,,,,,,,,
19-11-2007,Orders1,893,,,,,,,,,,
20-11-2007,Orders3,3726,,,,,,,,,,
21-11-2007,Orders,12937,,,,,,,,,,
22-11-2007,Orders,14577,,,,,,,,,,
23-11-2007,Orders3,2827,,,,,,,,,,
24-11-2007,Orders2,6594,,,,,,,,,,
25-11-2007,Orders,14498,,,,,,,,,,
26-11-2007,Orders,2308,,,,,,,,,,
27-11-2007,Orders1,6981,,,,,,,,,,
28-11-2007,Orders2,1377,,,,,,,,,,
29-11-2007,Orders1,14092,,,,,,,,,,
30-11-2007,Orders2,509,,,,,,,,,,
01-12-2007,Orders3,7639,,,,,,,,,,
02-12-2007,Orders,9294,,,,,,,,,,
03-12-2007,Orders2,12743,,,,,,,,,,
04-12-2007,Orders3,7315,,,,,,,,,,
05-12-2007,Orders3,3478,,,,,,,,,,
06-12-2007,Orders2,6386,,,,,,,,,,
07-12-2007,Orders,8070,,,,,,,,,,
08-12-2007,Orders2,11621,,,,,,,,,,
09-12-2007,Orders1,9425,,,,,,,,,,
10-12-2007,Orders,3601,,,,,,,,,,
11-12-2007,Orders,14899,,,,,,,,,,
12-12-2007,Orders3,10295,,,,,,,,,,
13-12-2007,Orders,5225,,,,,,,,,,
14-12-2007,Orders3,4188,,,,,,,,,,
15-12-2007,Orders,13901,,,,,,,,,,
16-12-2007,Orders3,12873,,,,,,,,,,
17-12-2007,Orders1,11780,,,,,,,,,,
18-12-2007,Orders2,3381,,,,,,,,,,
19-12-2007,Orders2,8726,,,,,,,,,,
20-12-2007,Orders2,7810,,,,,,,,,,
21-12-2007,Orders1,5082,,,,,,,,,,
22-12-2007,Orders3,11086,,,,,,,,,,
23-12-2007,Orders3,3979,,,,,,,,,,
24-12-2007,Orders,119,,,,,,,,,,
25-12-2007,Orders,157,,,,,,,,,,
26-12-2007,Orders3,3506,,,,,,,,,,
27-12-2007,Orders,13124,,,,,,,,,,
28-12-2007,Orders,12963,,,,,,,,,,
29-12-2007,Orders,11211,,,,,,,,,,
30-12-2007,Orders1,1812,,,,,,,,,,
31-12-2007,Orders3,7877,,,,,,,,,,
01-01-2008,Orders3,11933,,,,,,,,,,
02-01-2008,Orders,7362,,,,,,,,,,
03-01-2008,Orders1,4313,,,,,,,,,,
04-01-2008,Orders3,9066,,,,,,,,,,
05-01-2008,Orders3,11028,,,,,,,,,,
06-01-2008,Orders,3012,,,,,,,,,,
07-01-2008,Orders3,4846,,,,,,,,,,
08-01-2008,Orders3,6242,,,,,,,,,,
09-01-2008,Orders,10073,,,,,,,,,,
10-01-2008,Orders1,5111,,,,,,,,,,
11-01-2008,Orders3,5529,,,,,,,,,,
12-01-2008,Orders1,5308,,,,,,,,,,
13-01-2008,Orders2,410,,,,,,,,,,
14-01-2008,Orders2,9367,,,,,,,,,,
15-01-2008,Orders1,4628,,,,,,,,,,
16-01-2008,Orders2,12029,,,,,,,,,,
17-01-2008,Orders1,464,,,,,,,,,,
18-01-2008,Orders3,14068,,,,,,,,,,
19-01-2008,Orders1,13192,,,,,,,,,,
20-01-2008,Orders1,8538,,,,,,,,,,
21-01-2008,Orders2,10272,,,,,,,,,,
22-01-2008,Orders,8904,,,,,,,,,,
23-01-2008,Orders3,10483,,,,,,,,,,
24-01-2008,Orders3,3435,,,,,,,,,,
25-01-2008,Orders,9935,,,,,,,,,,
26-01-2008,Orders,4157,,,,,,,,,,
27-01-2008,Orders2,5579,,,,,,,,,,
28-01-2008,Orders2,4205,,,,,,,,,,
29-01-2008,Orders1,10504,,,,,,,,,,
30-01-2008,Orders1,4004,,,,,,,,,,
31-01-2008,Orders,1044,,,,,,,,,,
01-02-2008,Orders2,13346,,,,,,,,,,
02-02-2008,Orders1,7886,,,,,,,,,,
03-02-2008,Orders,8777,,,,,,,,,,
04-02-2008,Orders1,12533,,,,,,,,,,
05-02-2008,Orders,2781,,,,,,,,,,
06-02-2008,Orders2,1048,,,,,,,,,,
07-02-2008,Orders2,3923,,,,,,,,,,
08-02-2008,Orders,14595,,,,,,,,,,
09-02-2008,Orders3,13933,,,,,,,,,,
10-02-2008,Orders1,7476,,,,,,,,,,
11-02-2008,Orders,6873,,,,,,,,,,
12-02-2008,Orders3,1604,,,,,,,,,,
13-02-2008,Orders1,3511,,,,,,,,,,
14-02-2008,Orders1,9225,,,,,,,,,,
15-02-2008,Orders,2067,,,,,,,,,,
16-02-2008,Orders,10515,,,,,,,,,,
17-02-2008,Orders1,4205,,,,,,,,,,
18-02-2008,Orders1,6166,,,,,,,,,,
19-02-2008,Orders2,931,,,,,,,,,,
20-02-2008,Orders1,5166,,,,,,,,,,
21-02-2008,Orders,7328,,,,,,,,,,
22-02-2008,Orders,9433,,,,,,,,,,
23-02-2008,Orders1,12963,,,,,,,,,,
24-02-2008,Orders2,13785,,,,,,,,,,
25-02-2008,Orders,8972,,,,,,,,,,
26-02-2008,Orders,9135,,,,,,,,,,
27-02-2008,Orders2,3174,,,,,,,,,,
28-02-2008,Orders2,12036,,,,,,,,,,
29-02-2008,Orders3,3096,,,,,,,,,,
01-03-2008,Orders2,2098,,,,,,,,,,
02-03-2008,Orders,6173,,,,,,,,,,
03-03-2008,Orders3,7503,,,,,,,,,,
04-03-2008,Orders1,1797,,,,,,,,,,
05-03-2008,Orders3,13359,,,,,,,,,,
06-03-2008,Orders1,10916,,,,,,,,,,
07-03-2008,Orders2,13652,,,,,,,,,,
08-03-2008,Orders1,1992,,,,,,,,,,
09-03-2008,Orders1,835,,,,,,,,,,
10-03-2008,Orders1,9486,,,,,,,,,,
11-03-2008,Orders1,13380,,,,,,,,,,
12-03-2008,Orders,13270,,,,,,,,,,
13-03-2008,Orders,11175,,,,,,,,,,
14-03-2008,Orders2,1508,,,,,,,,,,
15-03-2008,Orders1,1167,,,,,,,,,,
16-03-2008,Orders2,14093,,,,,,,,,,
17-03-2008,Orders,2930,,,,,,,,,,
18-03-2008,Orders2,8168,,,,,,,,,,
19-03-2008,Orders2,2290,,,,,,,,,,
20-03-2008,Orders1,7817,,,,,,,,,,
21-03-2008,Orders2,1848,,,,,,,,,,
22-03-2008,Orders3,3486,,,,,,,,,,
23-03-2008,Orders3,5566,,,,,,,,,,
24-03-2008,Orders1,5977,,,,,,,,,,
25-03-2008,Orders1,7918,,,,,,,,,,
26-03-2008,Orders1,12856,,,,,,,,,,
27-03-2008,Orders,11557,,,,,,,,,,
28-03-2008,Orders1,7496,,,,,,,,,,
29-03-2008,Orders,4300,,,,,,,,,,
30-03-2008,Orders,2641,,,,,,,,,,
